path,data_role,voice_fake,voice_present,source,generator,voice_fake_score
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8657027.flac|data\raw\fake_music_generated\fake_music_MusicGen_0120.wav,train,0,1,split_internal_mix,mix::bonafide::MusicGen,0.754141628742218
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1007663.flac|data\raw\fake_music_generated\fake_music_MusicGen_0010.wav,train,0,1,split_internal_mix,mix::bonafide::MusicGen,0.7137020230293274
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5694-64025-0010.flac|data\raw\fake_music_generated\fake_music_MusicGen_0148.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7225579023361206
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3536-8226-0014.flac|data\raw\fake_music_generated\fake_music_MusicGen_0084.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6772833466529846
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6130907.flac|data\raw\fake_music_generated\fake_music_MusicGen_0034.wav,train,0,1,split_internal_mix,mix::bonafide::MusicGen,0.6622835993766785
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6175341.flac|data\raw\fake_music_generated\fake_music_MusicGen_0026.wav,train,0,1,split_internal_mix,mix::bonafide::MusicGen,0.678168535232544
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5338-24615-0009.flac|data\raw\fake_music_generated\fake_music_MusicGen_0180.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6963078379631042
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1607779.flac|data\raw\fake_music_generated\fake_music_MusicGen_0042.wav,train,0,1,split_internal_mix,mix::bonafide::MusicGen,0.7343578338623047
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2803-161169-0000.flac|data\raw\fake_music_generated\fake_music_MusicGen_0280.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7078924775123596
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0415.wav|data\raw\fake_music_generated\fake_music_MusicGen_0178.wav,train,0,1,split_internal_mix,mix::R::MusicGen,0.7432441115379333
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34622-0006.flac|data\raw\fake_music_generated\fake_music_MusicGen_0094.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6775614619255066
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34615-0019.flac|data\raw\fake_music_generated\fake_music_MusicGen_0180.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6697133779525757
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3536-23268-0015.flac|data\raw\fake_music_generated\fake_music_MusicGen_0006.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6720808744430542
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3853-163249-0004.flac|data\raw\fake_music_generated\fake_music_MusicGen_0286.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6923792958259583
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2078-142845-0002.flac|data\raw\fake_music_generated\fake_music_MusicGen_0142.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6847568154335022
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34615-0005.flac|data\raw\fake_music_generated\fake_music_MusicGen_0242.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7043304443359375
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3853-163249-0048.flac|data\raw\fake_music_generated\fake_music_MusicGen_0022.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6957549452781677
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1673-143396-0009.flac|data\raw\fake_music_generated\fake_music_MusicGen_0148.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7089071273803711
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6804590.flac|data\raw\fake_music_generated\fake_music_MusicGen_0148.wav,train,0,1,split_internal_mix,mix::bonafide::MusicGen,0.6611433625221252
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0014.flac|data\raw\fake_music_generated\fake_music_MusicGen_0282.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6821245551109314
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3536-8226-0001.flac|data\raw\fake_music_generated\fake_music_MusicGen_0176.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.69826740026474
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0013.flac|data\raw\fake_music_generated\fake_music_MusicGen_0140.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6937398314476013
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4239283.flac|data\raw\fake_music_generated\fake_music_MusicGen_0070.wav,train,0,1,split_internal_mix,mix::bonafide::MusicGen,0.7305710911750793
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0109.wav|data\raw\fake_music_generated\fake_music_MusicGen_0092.wav,train,0,1,split_internal_mix,mix::R::MusicGen,0.7397974729537964
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_7976-110124-0005.flac|data\raw\fake_music_generated\fake_music_MusicGen_0160.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6614407896995544
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9478659.flac|data\raw\fake_music_generated\fake_music_MusicGen_0134.wav,train,0,1,split_internal_mix,mix::bonafide::MusicGen,0.6767637133598328
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3081-166546-0023.flac|data\raw\fake_music_generated\fake_music_MusicGen_0006.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6714388728141785
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_652-130726-0002.flac|data\raw\fake_music_generated\fake_music_MusicGen_0254.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7136233448982239
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2902-9006-0017.flac|data\raw\fake_music_generated\fake_music_MusicGen_0272.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7021714448928833
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0013.flac|data\raw\fake_music_generated\fake_music_MusicGen_0034.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7149708271026611
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_422-122949-0007.flac|data\raw\fake_music_generated\fake_music_MusicGen_0172.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6977078318595886
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1673-143396-0017.flac|data\raw\fake_music_generated\fake_music_MusicGen_0028.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6845362186431885
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4710920.flac|data\raw\fake_music_generated\fake_music_MusicGen_0214.wav,train,0,1,split_internal_mix,mix::bonafide::MusicGen,0.6623008847236633
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8297-275155-0011.flac|data\raw\fake_music_generated\fake_music_MusicGen_0072.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6928268671035767
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34622-0000.flac|data\raw\fake_music_generated\fake_music_MusicGen_0206.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6853293180465698
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5359998.flac|data\raw\fake_music_generated\fake_music_MusicGen_0230.wav,train,0,1,split_internal_mix,mix::bonafide::MusicGen,0.7481822967529297
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0358.wav|data\raw\fake_music_generated\fake_music_MusicGen_0240.wav,train,0,1,split_internal_mix,mix::R::MusicGen,0.7193978428840637
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_251-137823-0018.flac|data\raw\fake_music_generated\fake_music_MusicGen_0028.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7360677719116211
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3081-166546-0024.flac|data\raw\fake_music_generated\fake_music_MusicGen_0276.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6812795996665955
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ034-0037.wav|data\raw\fake_music_generated\fake_music_MusicGen_0056.wav,train,0,1,split_internal_mix,mix::R::MusicGen,0.6761089563369751
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2803-154328-0021.flac|data\raw\fake_music_generated\fake_music_MusicGen_0008.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6761264204978943
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5338-24615-0010.flac|data\raw\fake_music_generated\fake_music_MusicGen_0172.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7006097435951233
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_7976-110124-0005.flac|data\raw\fake_music_generated\fake_music_MusicGen_0102.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7443287968635559
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2803-154328-0020.flac|data\raw\fake_music_generated\fake_music_MusicGen_0254.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7070807218551636
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_7976-105575-0029.flac|data\raw\fake_music_generated\fake_music_MusicGen_0248.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7291293144226074
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0155.wav|data\raw\fake_music_generated\fake_music_MusicGen_0080.wav,train,0,1,split_internal_mix,mix::R::MusicGen,0.6734785437583923
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1988-147956-0014.flac|data\raw\fake_music_generated\fake_music_MusicGen_0286.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6640195250511169
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_7976-110523-0010.flac|data\raw\fake_music_generated\fake_music_MusicGen_0074.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7103212475776672
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2412-153954-0005.flac|data\raw\fake_music_generated\fake_music_MusicGen_0160.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7383370399475098
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0120.wav|data\raw\fake_music_generated\fake_music_MusicGen_0068.wav,train,0,1,split_internal_mix,mix::R::MusicGen,0.7512924075126648
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0415.wav|data\raw\fake_music_generated\fake_music_MusicGen_0282.wav,train,0,1,split_internal_mix,mix::R::MusicGen,0.744273841381073
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5694-64025-0010.flac|data\raw\fake_music_generated\fake_music_MusicGen_0038.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7060988545417786
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_422-122949-0011.flac|data\raw\fake_music_generated\fake_music_MusicGen_0010.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.696627140045166
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2803-161169-0000.flac|data\raw\fake_music_generated\fake_music_MusicGen_0132.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7077487707138062
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0124.wav|data\raw\fake_music_generated\fake_music_MusicGen_0298.wav,train,0,1,split_internal_mix,mix::R::MusicGen,0.7127723693847656
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3853-163249-0004.flac|data\raw\fake_music_generated\fake_music_MusicGen_0268.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6961274147033691
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2902-9008-0016.flac|data\raw\fake_music_generated\fake_music_MusicGen_0236.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6967319846153259
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5834325.flac|data\raw\fake_music_generated\fake_music_MusicGen_0268.wav,train,0,1,split_internal_mix,mix::bonafide::MusicGen,0.7320238947868347
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6345-93302-0023.flac|data\raw\fake_music_generated\fake_music_MusicGen_0272.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7518815398216248
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3853-163249-0022.flac|data\raw\fake_music_generated\fake_music_MusicGen_0160.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6666566133499146
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1988-148538-0008.flac|data\raw\fake_music_generated\fake_music_MusicGen_0080.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6772388219833374
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3081-166546-0008.flac|data\raw\fake_music_generated\fake_music_MusicGen_0240.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6856664419174194
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34622-0021.flac|data\raw\fake_music_generated\fake_music_MusicGen_0210.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7030357122421265
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3081-166546-0053.flac|data\raw\fake_music_generated\fake_music_MusicGen_0102.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7313192486763
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0109.wav|data\raw\fake_music_generated\fake_music_MusicGen_0024.wav,train,0,1,split_internal_mix,mix::R::MusicGen,0.7357772588729858
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3517928.flac|data\raw\fake_music_generated\fake_music_MusicGen_0234.wav,train,0,1,split_internal_mix,mix::bonafide::MusicGen,0.7249839305877686
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2412-153948-0001.flac|data\raw\fake_music_generated\fake_music_MusicGen_0070.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6726123094558716
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6345-93302-0010.flac|data\raw\fake_music_generated\fake_music_MusicGen_0282.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6794607639312744
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0186_R_1.wav|data\raw\fake_music_generated\fake_music_MusicGen_0058.wav,train,0,1,split_internal_mix,mix::R::MusicGen,0.6922330856323242
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1988-24833-0001.flac|data\raw\fake_music_generated\fake_music_MusicGen_0030.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7409932017326355
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2078-142845-0013.flac|data\raw\fake_music_generated\fake_music_MusicGen_0254.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7012380361557007
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0071.wav|data\raw\fake_music_generated\fake_music_MusicGen_0036.wav,train,0,1,split_internal_mix,mix::R::MusicGen,0.7174261212348938
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1410416.flac|data\raw\fake_music_generated\fake_music_MusicGen_0044.wav,train,0,1,split_internal_mix,mix::bonafide::MusicGen,0.705838143825531
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2902-9006-0018.flac|data\raw\fake_music_generated\fake_music_MusicGen_0184.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.7222480773925781
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5322386.flac|data\raw\fake_music_generated\fake_music_MusicGen_0266.wav,train,0,1,split_internal_mix,mix::bonafide::MusicGen,0.67313152551651
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2412-153948-0003.flac|data\raw\fake_music_generated\fake_music_MusicGen_0048.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6844419240951538
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_422-122949-0033.flac|data\raw\fake_music_generated\fake_music_MusicGen_0078.wav,train,0,1,split_internal_mix,mix::LibriSpeech::MusicGen,0.6786839365959167
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0394_WF5_1.wav|data/raw/gtzan_unique_v2/pop.00076.wav,train,1,1,split_internal_mix,mix::WF5::GTZAN_genre_7,0.7000564336776733
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6747076.flac|data/raw/gtzan_unique_v2/rock.00074.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_9,0.7193036675453186
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2225530.flac|data/raw/gtzan_unique_v2/hiphop.00097.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_4,0.7198039889335632
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5938163.flac|data/raw/gtzan_unique_v2/classical.00045.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_1,0.6876671314239502
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0217.wav|data/raw/gtzan_unique_v2/blues.00015.wav,train,1,1,split_internal_mix,mix::WF2::GTZAN_genre_0,0.7486345171928406
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4898738.flac|data/raw/gtzan_unique_v2/country.00032.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_2,0.721181333065033
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3727749.flac|data/raw/gtzan_unique_v2/classical.00033.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_1,0.6979183554649353
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7620970.flac|data/raw/gtzan_unique_v2/metal.00079.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_6,0.7272580862045288
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0072.wav|data/raw/gtzan_unique_v2/classical.00018.wav,train,1,1,split_internal_mix,mix::WF1::GTZAN_genre_1,0.6918845772743225
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9130247.flac|data/raw/gtzan_unique_v2/jazz.00007.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_5,0.6665233373641968
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0187.wav|data/raw/gtzan_unique_v2/metal.00091.wav,train,1,1,split_internal_mix,mix::WF3::GTZAN_genre_6,0.7461181879043579
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0196.wav|data/raw/gtzan_unique_v2/jazz.00077.wav,train,1,1,split_internal_mix,mix::WF2::GTZAN_genre_5,0.7230074405670166
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5033641.flac|data/raw/gtzan_unique_v2/country.00001.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_2,0.7413641214370728
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0156.wav|data/raw/gtzan_unique_v2/reggae.00000.wav,train,1,1,split_internal_mix,mix::WF1::GTZAN_genre_8,0.7008601427078247
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8093822.flac|data/raw/gtzan_unique_v2/pop.00009.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_7,0.7326151728630066
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2532604.flac|data/raw/gtzan_unique_v2/pop.00034.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_7,0.7272274494171143
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0100.wav|data/raw/gtzan_unique_v2/classical.00032.wav,train,1,1,split_internal_mix,mix::WF6::GTZAN_genre_1,0.7379071116447449
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4381265.flac|data/raw/gtzan_unique_v2/classical.00019.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_1,0.7520845532417297
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0430.wav|data/raw/gtzan_unique_v2/rock.00031.wav,train,1,1,split_internal_mix,mix::WF5::GTZAN_genre_9,0.6927353739738464
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6322694.flac|data/raw/gtzan_unique_v2/disco.00091.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_3,0.7068196535110474
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0141.wav|data/raw/gtzan_unique_v2/disco.00004.wav,train,1,1,split_internal_mix,mix::WF5::GTZAN_genre_3,0.7157179713249207
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6139516.flac|data/raw/gtzan_unique_v2/hiphop.00089.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_4,0.7048865556716919
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3017055.flac|data/raw/gtzan_unique_v2/metal.00060.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_6,0.7391989231109619
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6513765.flac|data/raw/gtzan_unique_v2/rock.00056.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_9,0.6870630383491516
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6741782.flac|data/raw/gtzan_unique_v2/country.00088.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_2,0.7448437809944153
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0040.wav|data/raw/gtzan_unique_v2/rock.00029.wav,train,1,1,split_internal_mix,mix::WF2::GTZAN_genre_9,0.7455080151557922
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2225530.flac|data/raw/gtzan_unique_v2/blues.00024.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_0,0.6869145035743713
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0120.wav|data/raw/gtzan_unique_v2/jazz.00056.wav,train,1,1,split_internal_mix,mix::WF6::GTZAN_genre_5,0.7211885452270508
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3048787.flac|data/raw/gtzan_unique_v2/metal.00033.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_6,0.7246130108833313
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0032.wav|data/raw/gtzan_unique_v2/classical.00007.wav,train,1,1,split_internal_mix,mix::WF5::GTZAN_genre_1,0.695986807346344
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0001.wav|data/raw/gtzan_unique_v2/classical.00043.wav,train,1,1,split_internal_mix,mix::WF1::GTZAN_genre_1,0.7012160420417786
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0106.wav|data/raw/gtzan_unique_v2/hiphop.00016.wav,train,1,1,split_internal_mix,mix::WF5::GTZAN_genre_4,0.7428236603736877
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7011242.flac|data/raw/gtzan_unique_v2/rock.00067.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_9,0.7307342886924744
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7519722.flac|data/raw/gtzan_unique_v2/jazz.00097.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_5,0.6875983476638794
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8356405.flac|data/raw/gtzan_unique_v2/rock.00037.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_9,0.7226803302764893
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0007.wav|data/raw/gtzan_unique_v2/reggae.00000.wav,train,1,1,split_internal_mix,mix::WF5::GTZAN_genre_8,0.705971896648407
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5938163.flac|data/raw/gtzan_unique_v2/hiphop.00070.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_4,0.6775149703025818
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0143.wav|data/raw/gtzan_unique_v2/pop.00082.wav,train,1,1,split_internal_mix,mix::WF5::GTZAN_genre_7,0.7398114800453186
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0343.wav|data/raw/gtzan_unique_v2/blues.00020.wav,train,1,1,split_internal_mix,mix::WF6::GTZAN_genre_0,0.673808217048645
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0446.wav|data/raw/gtzan_unique_v2/classical.00009.wav,train,1,1,split_internal_mix,mix::WF5::GTZAN_genre_1,0.740870475769043
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5265141.flac|data/raw/gtzan_unique_v2/reggae.00027.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_8,0.7275707125663757
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8935473.flac|data/raw/gtzan_unique_v2/pop.00093.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_7,0.7222294211387634
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6771576.flac|data/raw/gtzan_unique_v2/country.00037.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_2,0.6943982243537903
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1602193.flac|data/raw/gtzan_unique_v2/jazz.00033.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_5,0.6786423325538635
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0252.wav|data/raw/gtzan_unique_v2/metal.00007.wav,train,1,1,split_internal_mix,mix::WF4::GTZAN_genre_6,0.741183876991272
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ034-0034.wav|data/raw/gtzan_unique_v2/reggae.00067.wav,train,1,1,split_internal_mix,mix::WF5::GTZAN_genre_8,0.7450290322303772
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0364.wav|data/raw/gtzan_unique_v2/metal.00005.wav,train,1,1,split_internal_mix,mix::WF3::GTZAN_genre_6,0.7124006152153015
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9835939.flac|data/raw/gtzan_unique_v2/hiphop.00008.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_4,0.763536274433136
