split,path,dataset,source,generator,speaker_id,voice_fake,voice_present,music_present,duration_sec,specialist_score,df_score,voice_score,segment_spread,mix_mode,mix_snr_db,augment,threshold,predicted_fake,false_positive,false_negative,error_type,duration_bucket,snr_bucket,codec,telephone,mixed_music,partial_overlap,confidence_bucket
val_b,data\raw\openslr_librispeech_asr\librispeech_dev_6241-61946-0004.flac,librispeech_dev,librispeech_dev,LibriSpeech,6241,0,1,0,5.515,0.7930799722671509,0.0168209200966578,0.5602022566160029,0.07222098112106323,none,,none,0.7330639126095666,0,0,0,correct,4-8,not_mixed,False,False,False,False,confident
val_b,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6963013.flac|data\raw\fake_music_generated\fake_music_MusicGen_0064.wav,mix,split_internal_mix,mix::bonafide::MusicGen,mix::LA_0094::fake_music_MusicGen_6,0,1,1,8.8853125,0.7790406942367554,0.0379300501891976,0.556707501022488,0.0407254695892334,music_then_voice,5.0,none,0.7330639126095666,0,0,0,correct,8-15,mid,False,False,True,False,confident
val_b,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0097.wav,mix,split_internal_mix,mix::bonafide::AudioLDM2,mix::LA_0086::fake_music_AudioLDM2_9,0,1,1,4.80275,0.6794414520263672,0.2657440505407519,0.5553322315806826,-0.04141885042190552,simultaneous,15.0,none,0.7330639126095666,0,0,0,correct,4-8,high,False,False,True,False,confident
val_b,data\raw\openslr_librispeech_asr\librispeech_dev_1272-141231-0010.flac,librispeech_dev,librispeech_dev,LibriSpeech,1272,0,1,0,10.76,0.7825414538383484,0.0086322298058096,0.5503686866285866,0.06086534261703491,none,,none,0.7330639126095666,0,0,0,correct,8-15,not_mixed,False,False,False,False,confident
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-64301-0028.flac|data/raw/gtzan_unique_v2/classical.00042.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_1,mix::6295::gtzan_1_classical.00042,0,1,1,41.521,0.6951109170913696,0.211906218392174,0.5501495074816108,-0.009237885475158691,music_then_voice,-5.0,none,0.7330639126095666,0,0,0,correct,>30,low,False,False,True,False,confident
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0045.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0075.wav,mix,split_internal_mix,mix::LibriSpeech::AudioLDM2,mix::777::fake_music_AudioLDM2_7,0,1,1,16.8218125,0.7740786075592041,0.0228676862811704,0.548715331175794,0.06267434358596802,music_then_voice,15.0,none,0.7330639126095666,0,0,0,correct,15-30,high,False,False,True,False,confident
val_b,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6963013.flac,asvspoof2019,asvspoof2019,bonafide,LA_0094,0,1,0,4.05025,0.7646232843399048,0.0419910061683458,0.5478336008884371,0.03129833936691284,none,,none,0.7330639126095666,0,0,0,correct,4-8,not_mixed,False,False,False,False,confident
val_b,data\raw\openslr_librispeech_asr\librispeech_dev_2035-147961-0039.flac,librispeech_dev,librispeech_dev,LibriSpeech,2035,0,1,0,5.35,0.7697811126708984,0.018641876748828,0.5444393418942772,0.054579317569732666,none,,none,0.7330639126095666,0,0,0,correct,4-8,not_mixed,False,False,False,False,confident
val_b,data\raw\openslr_librispeech_asr\librispeech_dev_6241-61946-0011.flac,librispeech_dev,librispeech_dev,LibriSpeech,6241,0,1,0,10.1050625,0.767741858959198,0.0073614287954702,0.5396277299100796,0.055956125259399414,none,,none,0.7330639126095666,0,0,0,correct,8-15,not_mixed,False,False,False,False,confident
val_b,data\raw\openslr_librispeech_asr\librispeech_dev_1993-147964-0004.flac,librispeech_dev,librispeech_dev,LibriSpeech,1993,0,1,0,7.3,0.7567139267921448,0.0235176117689846,0.5367550322851967,0.049658000469207764,none,,none,0.7330639126095666,0,0,0,correct,4-8,not_mixed,False,False,False,False,confident
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-64301-0028.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0119.wav,mix,split_internal_mix,mix::LibriSpeech::AudioLDM2,mix::6295::fake_music_AudioLDM2_11,0,1,1,17.5195,0.7583480477333069,0.0181668843125529,0.5362936987070807,0.047863543033599854,voice_then_music,10.0,none,0.7330639126095666,0,0,0,correct,15-30,high,False,False,True,False,confident
val_b,data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0044.flac,librispeech_dev,librispeech_dev,LibriSpeech,3170,0,1,0,16.705,0.7628894448280334,0.0047750716391952,0.5354551328713819,0.042553842067718506,none,,none,0.7330639126095666,0,0,0,correct,15-30,not_mixed,False,False,False,False,confident
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-152373-0007.flac|data/raw/gtzan_unique_v2/disco.00023.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_3,mix::2035::gtzan_3_disco.00023,0,1,1,42.903375,0.757975697517395,0.0087297893464098,0.5332019250660993,0.04713720083236694,crossfade,5.0,none,0.7330639126095666,0,0,0,correct,>30,mid,False,False,True,False,confident
val_b,data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0028.flac,librispeech_dev,librispeech_dev,LibriSpeech,1919,0,1,0,5.16,0.7477744221687317,0.0250870970865931,0.5309682246440901,0.06125670671463013,none,,none,0.7330639126095666,0,0,0,correct,4-8,not_mixed,False,False,False,False,confident
val_b,data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0012.flac,librispeech_dev,librispeech_dev,LibriSpeech,777,0,1,0,4.835,0.7505918741226196,0.0158079480513929,0.5301566963012515,0.033650875091552734,none,,none,0.7330639126095666,0,0,0,correct,4-8,not_mixed,False,False,False,False,confident
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0044.flac|data/raw/gtzan_unique_v2/reggae.00041.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_8,mix::3170::gtzan_8_reggae.00041,0,1,1,38.3526875,0.7506836652755737,0.0079835768521298,0.5278736387485404,0.0636676549911499,partial_overlap,5.0,none,0.7330639126095666,0,0,0,correct,>30,mid,False,False,True,True,confident
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1272-135031-0018.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0191.wav,mix,split_internal_mix,mix::LibriSpeech::AudioLDM2,mix::1272::fake_music_AudioLDM2_19,0,1,1,6.60275,0.7317491173744202,0.0470558853546931,0.526341147768502,0.046393394470214844,crossfade,10.0,none,0.7330639126095666,0,0,0,correct,4-8,high,False,False,True,False,confident
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0030.flac|data/raw/gtzan_unique_v2/classical.00001.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_1,mix::6295::gtzan_1_classical.00001,0,1,1,35.558375,0.7477912902832031,0.0068902087471212,0.5255209658223785,0.06721639633178711,music_then_voice,10.0,none,0.7330639126095666,0,0,0,correct,>30,high,False,False,True,False,confident
val_b,data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0047.flac,librispeech_dev,librispeech_dev,LibriSpeech,1919,0,1,0,17.665,0.7385660409927368,0.0222623943558754,0.5236749470016784,0.04688704013824463,none,,none,0.7330639126095666,0,0,0,correct,15-30,not_mixed,False,False,False,False,confident
val_b,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac,asvspoof2019,asvspoof2019,bonafide,LA_0086,0,1,0,2.5154375,0.6939650177955627,0.1242376368303979,0.5230468035060133,-0.0620158314704895,none,,none,0.7330639126095666,0,0,0,correct,<=4,not_mixed,False,False,False,False,confident
val_b,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac|data/raw/gtzan_unique_v2/classical.00001.wav,mix,split_internal_mix,mix::bonafide::GTZAN_genre_1,mix::LA_0086::gtzan_1_classical.00001,0,1,1,31.8999375,0.6808343529701233,0.1539791076537756,0.522777779375219,0.005719006061553955,partial_overlap,15.0,none,0.7330639126095666,0,0,0,correct,>30,high,False,False,True,True,confident
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-147960-0013.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0231.wav,mix,split_internal_mix,mix::LibriSpeech::AudioLDM2,mix::2035::fake_music_AudioLDM2_23,0,1,1,7.64875,0.7362472414970398,0.020756179099668,0.5215999227778282,0.029042482376098633,crossfade,0.0,none,0.7330639126095666,0,0,0,correct,4-8,mid,False,False,True,False,confident
val_b,data\raw\openslr_librispeech_asr\librispeech_dev_2277-149874-0007.flac,librispeech_dev,librispeech_dev,LibriSpeech,2277,0,1,0,4.4,0.742110013961792,0.006865684414591,0.5215367150976317,0.03831428289413452,none,,none,0.7330639126095666,0,0,0,correct,4-8,not_mixed,False,False,False,False,confident
val_b,data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0044.flac,librispeech_dev,librispeech_dev,LibriSpeech,1919,0,1,0,5.77,0.7340375185012817,0.0229832502082813,0.5207212380133815,0.04988718032836914,none,,none,0.7330639126095666,0,0,0,correct,4-8,not_mixed,False,False,False,False,confident
val_b,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac|data/raw/gtzan_unique_v2/rock.00042.wav,mix,split_internal_mix,mix::bonafide::GTZAN_genre_9,mix::LA_0086::gtzan_9_rock.00042,0,1,1,30.013375,0.6695939898490906,0.1653236529059833,0.5183128887661583,-0.0003161430358886719,simultaneous,10.0,none,0.7330639126095666,0,0,0,correct,>30,high,False,False,True,False,confident
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1993-147149-0028.flac|data/raw/gtzan_unique_v2/reggae.00021.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_8,mix::1993::gtzan_8_reggae.00021,0,1,1,41.183375,0.7284465432167053,0.0236800217799206,0.5170165867856699,0.0381813645362854,voice_then_music,5.0,none,0.7330639126095666,0,0,0,correct,>30,mid,False,False,True,False,confident
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1272-141231-0010.flac|data/raw/gtzan_unique_v2/disco.00059.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_3,mix::1272::gtzan_3_disco.00059,0,1,1,40.2601875,0.724547266960144,0.0084005141203159,0.5097032411081955,0.029895007610321045,crossfade,10.0,none,0.7330639126095666,0,0,0,correct,>30,high,False,False,True,False,confident
val_b,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4334140.flac|data/raw/gtzan_unique_v2/hiphop.00032.wav,mix,split_internal_mix,mix::bonafide::GTZAN_genre_4,mix::LA_0086::gtzan_4_hiphop.00032,0,1,1,30.923375,0.6757619976997375,0.1137750631584541,0.5071659173373525,-0.004484057426452637,partial_overlap,0.0,none,0.7330639126095666,0,0,0,correct,>30,mid,False,False,True,True,confident
val_b,data\raw\openslr_librispeech_asr\librispeech_dev_2277-149896-0028.flac,librispeech_dev,librispeech_dev,LibriSpeech,2277,0,1,0,2.9,0.7030130624771118,0.028755207604601,0.5007357060153586,-0.025257229804992676,none,,none,0.7330639126095666,0,0,0,correct,<=4,not_mixed,False,False,False,False,confident
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0038.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0187.wav,mix,split_internal_mix,mix::LibriSpeech::AudioLDM2,mix::777::fake_music_AudioLDM2_18,0,1,1,7.41225,0.6954321265220642,0.0392265613182786,0.49857045696092844,-0.028806865215301514,crossfade,15.0,none,0.7330639126095666,0,0,0,correct,4-8,high,False,False,True,False,confident
val_b,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6013298.flac,asvspoof2019,asvspoof2019,bonafide,LA_0086,0,1,0,1.663375,0.6684085130691528,0.0875362608031032,0.49414683738933796,-0.09218275547027588,none,,none,0.7330639126095666,0,0,0,correct,<=4,not_mixed,False,False,False,False,confident
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4124217.flac,asvspoof2019,asvspoof2019,A02,LA_0083,1,1,0,9.57275,0.7788248062133789,0.9997602459382068,0.8451054381308272,0.038680195808410645,none,,codec_mp3,0.6661712015633433,1,0,0,correct,8-15,not_mixed,True,False,False,False,confident
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0137.wav|data/raw/gtzan_unique_v2/jazz.00008.wav,mix,split_internal_mix,mix::WF1::GTZAN_genre_5,mix::wavefake_365a25::gtzan_5_jazz.00008,1,1,1,36.95,0.7727969884872437,0.9991231245446746,0.8406948293044728,0.08305132389068604,crossfade,5.0,codec_mp3,0.6661712015633433,1,0,0,correct,>30,mid,True,False,True,False,confident
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3075213.flac,asvspoof2019,asvspoof2019,A01,LA_0094,1,1,0,4.818,0.7714482545852661,0.9997976404066564,0.8399530703316831,0.04887133836746216,none,,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,not_mixed,True,False,False,False,confident
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ010-0005_WF6_2.wav,wavefake_ajay,wavefake_ajay,WF6,wavefake_ec1004,1,1,0,9.99625,0.7618107795715332,0.9958378765857514,0.8320189086757985,0.018645107746124268,none,,codec_mp3,0.6661712015633433,1,0,0,correct,8-15,not_mixed,True,False,False,False,confident
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0140.wav|data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,mix,split_internal_mix,mix::WF1::MusicGen,mix::wavefake_7d8b1c::fake_music_MusicGen_21,1,1,1,12.7876875,0.7590932846069336,0.9990663066309992,0.8310851912141531,0.020647406578063965,voice_then_music,5.0,codec_mp3,0.6661712015633433,1,0,0,correct,8-15,mid,True,False,True,False,confident
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0244.wav|data/raw/gtzan_unique_v2/blues.00092.wav,mix,split_internal_mix,mix::WF1::GTZAN_genre_0,mix::wavefake_31c5b4::gtzan_0_blues.00092,1,1,1,34.58925,0.7560465335845947,0.9992352125557968,0.8290031372759553,0.03575950860977173,music_then_voice,15.0,codec_mp3,0.6661712015633433,1,0,0,correct,>30,high,True,False,True,False,confident
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9850135.flac|data/raw/gtzan_unique_v2/country.00076.wav,mix,split_internal_mix,mix::A01::GTZAN_genre_2,mix::LA_0086::gtzan_2_country.00076,1,1,1,33.43075,0.7555060386657715,0.999159047366636,0.8286019412760308,0.05026286840438843,music_then_voice,5.0,codec_mp3,0.6661712015633433,1,0,0,correct,>30,mid,True,False,True,False,confident
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8813506.flac|data\raw\fake_music_generated\fake_music_MusicGen_0002.wav,mix,split_internal_mix,mix::A01::MusicGen,mix::LA_0094::fake_music_MusicGen_0,1,1,1,9.5168125,0.7540252208709717,0.9996210381702244,0.8277039660607475,0.019160985946655273,voice_then_music,15.0,codec_mp3,0.6661712015633433,1,0,0,correct,8-15,high,True,False,True,False,confident
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0244.wav,wavefake_ajay,wavefake_ajay,WF1,wavefake_31c5b4,1,1,0,3.575875,0.7531763911247253,0.9982092173585112,0.826686238994861,0.009604215621948242,none,,codec_mp3,0.6661712015633433,1,0,0,correct,<=4,not_mixed,True,False,False,False,confident
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0133.wav,wavefake_ajay,wavefake_ajay,WF5,wavefake_57bf80,1,1,0,7.6161875,0.7505960464477539,0.99894525324142,0.8251008084858537,0.01080334186553955,none,,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,not_mixed,True,False,False,False,confident
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0182_WF3_1.wav,wavefake_ajay,wavefake_ajay,WF3,wavefake_7ec8c6,1,1,0,7.767125,0.756763219833374,0.9822560231808428,0.8244110608376147,0.017749369144439697,none,,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,not_mixed,True,False,False,False,confident
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0006.wav,wavefake_ajay,wavefake_ajay,WF1,wavefake_b8c207,1,1,0,8.04575,0.747148334980011,0.9958091253672002,0.8217465720961676,0.007612884044647217,none,,codec_mp3,0.6661712015633433,1,0,0,correct,8-15,not_mixed,True,False,False,False,confident
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4977330.flac,asvspoof2019,asvspoof2019,A02,LA_0083,1,1,0,4.3761875,0.745259165763855,0.999504771218138,0.8215328474001398,-0.0031189322471618652,none,,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,not_mixed,True,False,False,False,confident
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0006_WF3_1.wav,wavefake_ajay,wavefake_ajay,WF3,wavefake_b8c207,1,1,0,8.04575,0.7469881176948547,0.995296948358692,0.8214807668940058,0.007925748825073242,none,,codec_mp3,0.6661712015633433,1,0,0,correct,8-15,not_mixed,True,False,False,False,confident
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0269_WF2_1.wav,wavefake_ajay,wavefake_ajay,WF2,wavefake_0e83c3,1,1,0,4.7485,0.7502023577690125,0.9761322980901198,0.8179813398653446,0.015146136283874512,none,,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,not_mixed,True,False,False,False,confident
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0370.wav|data/raw/gtzan_unique_v2/jazz.00011.wav,mix,split_internal_mix,mix::WF6::GTZAN_genre_5,mix::wavefake_5f9cb1::gtzan_5_jazz.00011,1,1,1,38.443,0.746849775314331,0.983365082145325,0.8178043673636293,0.04993182420730591,voice_then_music,10.0,codec_mp3,0.6661712015633433,1,0,0,correct,>30,high,True,False,True,False,confident
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1755508.flac,asvspoof2019,asvspoof2019,A02,LA_0086,1,1,0,5.1865625,0.7392389178276062,0.9996422078436392,0.817359904832416,0.015391051769256592,none,,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,not_mixed,True,False,False,False,confident
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1600066.flac|data/raw/gtzan_unique_v2/disco.00066.wav,mix,split_internal_mix,mix::A01::GTZAN_genre_3,mix::LA_0083::gtzan_3_disco.00066,1,1,1,32.35025,0.7360802888870239,0.99822334719599,0.8147232063797137,0.04721719026565552,partial_overlap,10.0,codec_mp3,0.6661712015633433,1,0,0,correct,>30,high,True,False,True,True,moderate
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6193190.flac|data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,mix,split_internal_mix,mix::A02::MusicGen,mix::LA_0086::fake_music_MusicGen_21,1,1,1,10.575,0.7353546619415283,0.9932181749863214,0.8127137158549662,0.026566386222839355,partial_overlap,0.0,codec_mp3,0.6661712015633433,1,0,0,correct,8-15,mid,True,False,True,True,moderate
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0005.wav|data/raw/gtzan_unique_v2/jazz.00034.wav,mix,split_internal_mix,mix::WF4::GTZAN_genre_5,mix::wavefake_f74827::gtzan_5_jazz.00034,1,1,1,33.2919375,0.730984091758728,0.9982832133574516,0.811173828238345,0.03012216091156006,crossfade,15.0,codec_mp3,0.6661712015633433,1,0,0,correct,>30,high,True,False,True,False,moderate
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0207.wav,wavefake_ajay,wavefake_ajay,WF1,wavefake_4486e3,1,1,0,6.09525,0.7264822721481323,0.9991213815919374,0.8082740049812738,-0.004031777381896973,none,,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,not_mixed,True,False,False,False,moderate
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2059429.flac,asvspoof2019,asvspoof2019,A02,LA_0094,1,1,0,5.2684375,0.7198231816291809,0.9997680112445436,0.8038066305137896,0.0047116875648498535,none,,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,not_mixed,True,False,False,False,moderate
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0315.wav|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,mix,split_internal_mix,mix::WF6::MusicGen,mix::wavefake_208461::fake_music_MusicGen_14,1,1,1,10.4486875,0.7292789220809937,0.974238797637684,0.8027668847480007,-0.001289665699005127,music_then_voice,10.0,codec_mp3,0.6661712015633433,1,0,0,correct,8-15,high,True,False,True,False,moderate
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0394.wav|data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,mix,split_internal_mix,mix::WF4::MusicGen,mix::wavefake_76ddde::fake_music_MusicGen_17,1,1,1,5.5031875,0.715197741985321,0.998983012850829,0.8003333232449734,-0.003315150737762451,simultaneous,15.0,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,high,True,False,True,False,moderate
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9007890.flac,asvspoof2019,asvspoof2019,A02,LA_0086,1,1,0,3.9530625,0.7075732946395874,0.9994106447384908,0.7951244996692584,-0.014553427696228027,none,,codec_mp3,0.6661712015633433,1,0,0,correct,<=4,not_mixed,True,False,False,False,moderate
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3147515.flac,asvspoof2019,asvspoof2019,A02,LA_0083,1,1,0,4.3056875,0.6978502869606018,0.9992891482822356,0.788281945357092,-0.026402831077575684,none,,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,not_mixed,True,False,False,False,moderate
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2248914.flac|data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,mix,split_internal_mix,mix::A01::MusicGen,mix::LA_0083::fake_music_MusicGen_17,1,1,1,6.3734375,0.699741780757904,0.9917694602828178,0.7873500846153781,-0.02583068609237671,partial_overlap,5.0,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,mid,True,False,True,True,moderate
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0248.wav|data/raw/gtzan_unique_v2/pop.00028.wav,mix,split_internal_mix,mix::WF6::GTZAN_genre_7,mix::wavefake_d7d4f1::gtzan_7_pop.00028,1,1,1,33.3974375,0.7095009684562683,0.9645283214787148,0.7860091743630022,0.01261746883392334,voice_then_music,15.0,codec_mp3,0.6661712015633433,1,0,0,correct,>30,high,True,False,True,False,moderate
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5305063.flac|data\raw\fake_music_generated\fake_music_MusicGen_0220.wav,mix,split_internal_mix,mix::A02::MusicGen,mix::LA_0086::fake_music_MusicGen_22,1,1,1,7.3865625,0.7115521430969238,0.943115413016372,0.7810211240727583,0.039248108863830566,voice_then_music,-5.0,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,low,True,False,True,False,moderate
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3132363.flac|data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,mix,split_internal_mix,mix::A02::MusicGen,mix::LA_0083::fake_music_MusicGen_17,1,1,1,8.1493125,0.6784690618515015,0.9895392540177133,0.771790119501365,-0.031696438789367676,music_then_voice,0.0,codec_mp3,0.6661712015633433,1,0,0,correct,8-15,mid,True,False,True,False,moderate
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9012332.flac|data\raw\fake_music_generated\fake_music_MusicGen_0170.wav,mix,split_internal_mix,mix::A02::MusicGen,mix::LA_0094::fake_music_MusicGen_17,1,1,1,6.7556875,0.6974282264709473,0.924331248238362,0.7654991330011717,0.04117006063461304,voice_then_music,-15.0,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,low,True,False,True,False,moderate
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7333217.flac|data\raw\fake_music_generated\fake_music_MusicGen_0124.wav,mix,split_internal_mix,mix::A01::MusicGen,mix::LA_0083::fake_music_MusicGen_12,1,1,1,7.489,0.7096238732337952,0.8947778698752427,0.7651700722262293,0.04155236482620239,music_then_voice,-10.0,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,low,True,False,True,False,moderate
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3132363.flac|data\raw\fake_music_generated\fake_music_MusicGen_0124.wav,mix,split_internal_mix,mix::A02::MusicGen,mix::LA_0083::fake_music_MusicGen_12,1,1,1,8.91975,0.7116374969482422,0.8890508459481148,0.7648615016482039,0.03680574893951416,music_then_voice,-15.0,codec_mp3,0.6661712015633433,1,0,0,correct,8-15,low,True,False,True,False,moderate
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0394.wav|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,mix,split_internal_mix,mix::WF4::MusicGen,mix::wavefake_76ddde::fake_music_MusicGen_14,1,1,1,10.953375,0.7002319693565369,0.89980717008782,0.7601045295759218,0.021466732025146484,crossfade,-15.0,codec_mp3,0.6661712015633433,1,0,0,correct,8-15,low,True,False,True,False,moderate
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7070941.flac,asvspoof2019,asvspoof2019,A02,LA_0094,1,1,0,1.975625,0.6482073068618774,0.9954080831171046,0.7523675397384455,-0.11413580179214478,none,,codec_mp3,0.6661712015633433,1,0,0,correct,<=4,not_mixed,True,False,False,False,moderate
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2059429.flac|data/raw/gtzan_unique_v2/blues.00074.wav,mix,split_internal_mix,mix::A02::GTZAN_genre_0,mix::LA_0094::gtzan_0_blues.00074,1,1,1,30.013375,0.6369002461433411,0.9815366136738476,0.740291156402493,-0.03219437599182129,simultaneous,5.0,codec_mp3,0.6661712015633433,1,0,0,correct,>30,mid,True,False,True,False,moderate
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0156.wav|data\raw\fake_music_generated\fake_music_MusicGen_0220.wav,mix,split_internal_mix,mix::WF2::MusicGen,mix::wavefake_016540::fake_music_MusicGen_22,1,1,1,4.8906875,0.6940579414367676,0.843825771787057,0.7389882905418543,-0.01771634817123413,simultaneous,0.0,codec_mp3,0.6661712015633433,1,0,0,correct,4-8,mid,True,False,True,False,moderate
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0048.wav|data\raw\fake_music_generated\fake_music_MusicGen_0156.wav,mix,split_internal_mix,mix::WF1::MusicGen,mix::wavefake_a26c57::fake_music_MusicGen_15,1,1,1,14.572125,0.7179540395736694,0.7302837890014691,0.7216529644020093,0.03145021200180054,crossfade,-5.0,codec_mp3,0.6661712015633433,1,0,0,correct,8-15,low,True,False,True,False,moderate
