split,path,voice_fake,voice_present,segment_count,segment_scores,segment_spread
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0252.wav,0,0,1,[0.745910108089447],0.0
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0028.flac|data/raw/gtzan_unique_v2/disco.00059.wav,0,1,3,"[0.6693429946899414, 0.6662688851356506, 0.6703454852104187]",0.004076600074768066
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0140.wav|data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,1,1,2,"[0.7323075532913208, 0.7098738551139832]",0.022433698177337646
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1272-141231-0001.flac|data\raw\fake_music_generated\fake_music_MusicGen_0012.wav,0,1,2,"[0.7298344969749451, 0.7369809746742249]",0.007146477699279785
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9850135.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,1,1,2,"[0.7808811664581299, 0.7370948791503906]",0.04378628730773926
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0005.wav|data/raw/gtzan_unique_v2/jazz.00034.wav,1,1,3,"[0.708950936794281, 0.6667781472206116, 0.6793211102485657]",0.042172789573669434
val_d,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3318941.flac,1,1,1,[0.6590595245361328],0.0
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0038.flac|data/raw/gtzan_unique_v2/country.00040.wav,0,1,3,"[0.6417736411094666, 0.6511426568031311, 0.6822032928466797]",0.040429651737213135
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6013298.flac|data\raw\fake_music_generated\fake_music_MusicGen_0202.wav,0,1,1,[0.7369749546051025],0.0
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0234.wav,1,1,2,"[0.7500154972076416, 0.7399886250495911]",0.010026872158050537
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2572311.flac|data\raw\fake_music_generated\fake_music_MusicGen_0090.wav,0,1,2,"[0.6874074935913086, 0.6673263907432556]",0.02008110284805298
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0278.wav,1,1,2,"[0.7184887528419495, 0.7137258052825928]",0.0047629475593566895
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0044.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,0,1,2,"[0.7103344798088074, 0.6994186043739319]",0.010915875434875488
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1600066.flac|data/raw/gtzan_unique_v2/disco.00066.wav,1,1,3,"[0.7473852038383484, 0.6739271879196167, 0.6865069270133972]",0.07345801591873169
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6518010.flac|data/raw/gtzan_unique_v2/blues.00092.wav,1,1,3,"[0.6873655915260315, 0.6807367205619812, 0.6752253770828247]",0.012140214443206787
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3000-15664-0007.flac|data/raw/gtzan_unique_v2/country.00069.wav,0,1,3,"[0.6605475544929504, 0.6621150374412537, 0.6663007140159607]",0.005753159523010254
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_3000-15664-0026.flac,0,1,1,[0.669849157333374],0.0
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2572311.flac|data/raw/gtzan_unique_v2/pop.00018.wav,0,1,3,"[0.6930282115936279, 0.6566597819328308, 0.6567732691764832]",0.03636842966079712
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2277-149897-0035.flac|data\raw\fake_music_generated\fake_music_MusicGen_0090.wav,0,1,2,"[0.6738892197608948, 0.6436430215835571]",0.030246198177337646
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6193190.flac|data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,1,1,2,"[0.7179367542266846, 0.6823559403419495]",0.03558081388473511
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0370.wav|data/raw/gtzan_unique_v2/jazz.00011.wav,1,1,3,"[0.7224060297012329, 0.6320217251777649, 0.6382660269737244]",0.09038430452346802
val_d,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2005149.flac,1,1,1,[0.7282518744468689],0.0
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0114.wav,0,0,1,[0.7476930618286133],0.0
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7070941.flac|data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,1,1,1,[0.6155137419700623],0.0
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0001.flac|data/raw/gtzan_unique_v2/country.00040.wav,0,1,3,"[0.7429726719856262, 0.7216115593910217, 0.6668993234634399]",0.07607334852218628
val_d,data/raw/gtzan_unique_v2/reggae.00049.wav,0,0,3,"[0.7077141404151917, 0.7084953784942627, 0.7172858715057373]",0.009571731090545654
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0042.flac|data\raw\fake_music_generated\fake_music_MusicGen_0114.wav,0,1,2,"[0.6332530975341797, 0.6771239042282104]",0.04387080669403076
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0035.flac|data\raw\fake_music_generated\fake_music_MusicGen_0114.wav,0,1,1,[0.6807599663734436],0.0
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0248.wav,1,1,1,[0.6896779537200928],0.0
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0315.wav|data/raw/gtzan_unique_v2/pop.00085.wav,1,1,3,"[0.7132316827774048, 0.658711314201355, 0.6307156682014465]",0.08251601457595825
val_d,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7070941.flac,1,1,1,[0.6380628943443298],0.0
val_d,data/raw/gtzan_unique_v2/jazz.00083.wav,0,0,3,"[0.6767516136169434, 0.6924132704734802, 0.676708996295929]",0.01570427417755127
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0005.wav|data/raw/gtzan_unique_v2/blues.00007.wav,1,1,3,"[0.7113214731216431, 0.7049733996391296, 0.6933345794677734]",0.01798689365386963
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0208.wav,0,0,1,[0.7557500600814819],0.0
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0315.wav|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,1,1,2,"[0.7022658586502075, 0.7197996973991394]",0.017533838748931885
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0137.wav|data/raw/gtzan_unique_v2/jazz.00008.wav,1,1,3,"[0.7581304311752319, 0.6631821393966675, 0.6498857140541077]",0.10824471712112427
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0202.wav,0,0,1,[0.7432645559310913],0.0
val_d,data/raw/gtzan_unique_v2/blues.00094.wav,0,0,3,"[0.7139262557029724, 0.6920363306999207, 0.6874690651893616]",0.02645719051361084
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9012332.flac|data\raw\fake_music_generated\fake_music_MusicGen_0114.wav,1,1,1,[0.6454612016677856],0.0
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0394.wav|data\raw\fake_music_generated\fake_music_MusicGen_0156.wav,1,1,1,[0.7406311631202698],0.0
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0064.wav,0,0,1,[0.7462835907936096],0.0
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2277-149896-0028.flac|data/raw/gtzan_unique_v2/rock.00042.wav,0,1,3,"[0.6899000406265259, 0.6768885254859924, 0.6742638349533081]",0.015636205673217773
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0049.flac,0,1,2,"[0.7060374617576599, 0.6797516942024231]",0.026285767555236816
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6193190.flac|data/raw/gtzan_unique_v2/reggae.00036.wav,1,1,3,"[0.663559079170227, 0.671001136302948, 0.6745520830154419]",0.010993003845214844
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8813506.flac|data\raw\fake_music_generated\fake_music_MusicGen_0002.wav,1,1,2,"[0.7735837697982788, 0.7023115754127502]",0.07127219438552856
val_d,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6869984.flac,1,1,1,[0.7626883387565613],0.0
val_d,data/raw/gtzan_unique_v2/blues.00034.wav,0,0,3,"[0.7165903449058533, 0.7187942266464233, 0.6907451748847961]",0.028049051761627197
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0130.wav,0,0,1,[0.7541995048522949],0.0
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0066.wav,0,0,1,[0.75142502784729],0.0
val_d,data/raw/gtzan_unique_v2/jazz.00041.wav,0,0,3,"[0.7297059297561646, 0.7216300368309021, 0.7131070494651794]",0.016598880290985107
